lambda,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,rounding
25.4,4956.659403564352,3887.9191556681217,3532.306932018437,3354.9829171256497,3248.9790762662146,3178.6393362373906,3128.682468427053,3091.467809685648,3062.7505027122334,3039.9835922954967,3021.5462509573113,3006.357891847233,2993.6703834451255,2982.9493151676074,2973.802756788923,2965.9367331325097,2959.1264136260224,2953.196905383945,2948.010111674653,2943.4555328862457,2939.443695824371,2935.9013750527542,2932.768060871636,2929.9933103298467,2927.534734019981,2925.356447483336,2923.4278667688486,2921.7227621063707,2920.2185073899623,2918.8954797806114,2917.7365755299197,2916.7268165997666,2915.853028817635,2915.1035768383763,2914.4681445503347,2913.937552088343,2913.5036025271897,2913.1589527872347,2912.8970044055036,2912.7118106951475,2927.534734019981
25.499999999999996,4956.659403637063,3888.001132830796,3532.4184651329883,3355.110905019197,3249.1182801501573,3178.787136769351,3128.8373677262266,3091.6288695894955,3062.9170951159817,3040.1552743269594,3021.722696896854,3006.5388534221443,2993.855665403905,2983.1387595870096,2973.996232622091,2966.13412903346,2959.3276328956026,2953.4018623305838,2948.2187289440267,2943.667739470055,2939.659425554431,2936.1205654489286,2932.99065225152,2930.219245115189,2927.763956193093,2925.588902158944,2923.66349985608,2921.9615200417143,2920.4603369265506,2919.1403278228763,2917.9843890045086,2916.977542356349,2916.106613553838,2915.3599670446815,2914.7272864714632,2914.1993916982315,2913.7680855152707,2913.4260245540336,2913.1666100661982,2912.9838950894086,2927.763956193093
25.5,4956.659403637063,3888.001132830796,3532.4184651329883,3355.110905019197,3249.1182801501573,3178.787136769351,3128.8373677262266,3091.6288695894955,3062.9170951159817,3040.1552743269594,3021.722696896854,3006.5388534221443,2993.855665403905,2983.1387595870096,2973.996232622091,2966.13412903346,2959.3276328956026,2953.4018623305838,2948.2187289440267,2943.667739470055,2939.659425554431,2936.1205654489286,2932.99065225152,2930.219245115189,2927.763956193093,2925.588902158944,2923.66349985608,2921.9615200417143,2920.4603369265506,2919.1403278228763,2917.9843890045086,2916.977542356349,2916.106613553838,2915.3599670446815,2914.7272864714632,2914.1993916982315,2913.7680855152707,2913.4260245540336,2913.1666100661982,2912.9838950894086,2925.588902158944
25.6,4956.659403702825,3888.0834160020695,3532.530419987279,3355.239382781485,3249.2580229463188,3178.935515660669,3128.9928792887745,3091.7905721323536,3063.084358115137,3040.3276531475253,3021.899864466535,3006.720560381951,2994.0417155944224,2983.328994299167,2974.1905201078944,2966.3323573052603,2959.529704654366,2953.607691314248,2948.428237248305,2943.8808555506703,2939.876082716703,2936.3407006923126,2933.214205376847,2930.446158029619,2927.994172365239,2925.8223661901548,2923.9001571419753,2922.201316505126,2920.70321880686,2919.386241510839,2918.233280913638,2917.2293588240736,2916.3613007669746,2915.6174709849993,2914.9875528775415,2914.4623660410216,2914.0337129851205,2913.694250056923,2913.437378227813,2913.2571502657293,2925.8223661901548
25.7,4956.659403762248,3888.166001747383,3532.6427919579132,3355.368345160813,3249.39829899777,3179.0844669599096,3129.148996930888,3091.9529109360838,3063.2522851617596,3040.500722055822,3022.0777468225883,3006.9030057480595,2994.228526908376,2983.5200120692925,2974.385611887034,2966.531410465128,2959.732621296317,2953.8143846053567,2948.6386287334617,2944.094873148495,2940.09365920455,2936.5617725475313,2933.438711881847,2930.6740405749356,2928.2253739038547,2926.056830807959,2924.137829719164,2922.4421424488387,2920.9471438408023,2919.633211510226,2918.483241777053,2917.4822563750827,2916.617080680107,2915.8760787318174,2915.2489336891217,2914.7264648843684,2914.3004745505323,2913.963618755016,2913.709298194209,2913.531565372279,2926.056830807959
25.8,4956.659403815994,3888.2488866878953,3532.7555764966796,3355.4977869909844,3249.539102739912,3179.233984812744,3129.3057145698795,3092.115879727039,3063.420869815234,3040.6744744602997,3022.256337233358,3007.0861826561218,2994.4160923536174,2983.711805780695,2974.5815007202764,2966.7312811521465,2959.936375338966,2954.0219345995024,2948.84989567229,2944.309784412329,2940.3121470413103,2936.783772910842,2933.664163533713,2930.902884387484,2928.4575523124245,2926.2922873810444,2924.3765088193995,2922.6839889657604,2921.192102980424,2919.881228630443,2918.7342622597685,2917.7362255282465,2916.873943664416,2916.1357805071993,2915.51141897809,2914.9916781487186,2914.5683599796075,2914.23412026333,2913.982359426741,2913.8071297163838,2926.2922873810444
25.9,4956.659403864564,3888.3320674993647,3532.8687691290447,3355.62770318964,3249.680428698556,3179.3840634602107,3129.4630262222336,3092.2794723338134,3063.5901057399715,3040.848903876846,3022.4356290769974,3007.2700843536677,2994.604405051937,2983.904368432522,2974.7781794858865,2966.9319621245627,2960.1409594207767,2954.2303338148427,2949.0620304617983,2944.5255816167637,2940.5315383776706,2937.00669380729,2933.8905522301066,2931.1326812355423,2928.6906992278155,2926.528727412828,2924.6161858107293,2922.9268472864997,2921.438087317045,2920.1302838215743,2918.9863331688352,2917.99125694606,2917.1318802362202,2916.3965666800013,2915.7749989644158,2915.2579959041423,2914.8373591916284,2914.5057443495803,2914.256551541067,2914.083832761206,2926.528727412828
26.0,4956.659403908476,3888.4155409110676,3532.982365452643,3355.758088756584,3249.822271488161,3179.534697236718,3129.620926001454,3092.44368268525,3063.7599867033737,3041.0240039268597,3022.6156158391955,3007.4547041979013,2994.793458236716,2984.0976931373416,2974.975641177354,2967.133446257612,2960.3463662987197,2954.4395748896322,2949.27502562064,2944.7422571595534,2940.7518254889937,2937.230527388112,2934.1178699962948,2931.363423016432,2928.924806417448,2926.76614253879,2924.856852194607,2923.170708776562,2921.6850880782144,2920.3803681714444,2919.239445450598,2918.2473414316364,2917.3908810539783,2916.6584277625648,2916.039664013164,2915.5254083673617,2915.107462254035,2914.7784809312384,2914.531864304016,2914.361664122703,2926.76614253879
26.1,4956.659403948161,3888.499303704682,3533.096361135845,3355.8889387721115,3249.9646258099947,3179.6858805680968,3129.779408116269,3092.6085048084187,3063.930506573615,3041.199768334886,3022.7962911111013,3007.640035653397,2994.9832452506016,2984.2917731187185,2975.1738789009014,2967.335726540913,2960.5525888458287,2954.649650579837,2949.4888737866277,2944.959803559172,2940.97300077279,2937.4552659282135,2934.346108982632,2931.595101754006,2929.1598657766567,2927.0045245237166,2925.098499603265,2923.415564933594,2921.9330966251378,2920.6314729028895,2919.4935901877657,2918.504469925967,2917.650936915381,2916.9213544079466,2916.305404631533,2915.793905898638,2915.378659379281,2915.052320072202,2914.808287630561,2914.640613566393,2927.0045245237166
26.2,4956.659403984047,3888.583352713351,3533.2107519163646,3356.020248395391,3250.1074864504644,3179.837607969893,3129.938466868613,3092.773932826619,3064.101659317853,3041.376190926676,3022.9776485871607,3007.826072290005,2995.1737595433087,2984.4866017091667,2975.3728858733743,2967.5387960762805,2960.759620048897,2954.860553756613,2949.703567714375,2945.1782134522814,2941.195056746255,2937.680901823521,2934.575261461914,2931.827709595987,2929.395869326071,2927.243865259032,2925.3411197969363,2923.661407384679,2922.182104449756,2920.8835893708683,2919.748758596588,2918.7626335049504,2917.912038754502,2917.1853374070174,2916.5722114659434,2916.0634789989494,2915.6509409219934,2915.3272519801035,2915.0858115807123,2914.9206710045232,2927.243865259032
26.3,4956.659404016452,3888.6676848205484,3533.32553359984,3356.1520128629236,3250.2508482794196,3179.9898740455014,3130.09809665182,3092.9399609574516,3064.273438999995,3041.5532656270925,3023.1596820629384,3008.0128077807153,2995.364994669571,2984.6821723477915,2975.57265541985,2967.742648075391,2960.9674530061557,2955.072277404072,2949.9191002728276,2945.3974795913646,2941.417986043827,2937.907427588602,2934.8053198270036,2932.061238811498,2929.6328092089884,2927.4841567603135,2925.5847046613335,2923.9082278836736,2922.4321031721643,2921.1367090599038,2920.0049420242563,2919.0218233767573,2918.1741776390254,2917.4503676856502,2916.840075299279,2916.3341183070706,2915.924297376068,2915.6032670032346,2915.3644263567094,2915.2018264929093,2927.4841567603135
26.4,4956.659404045779,3888.752296959168,3533.440702058553,3356.2842274870627,3250.3947062483926,3180.142673484405,3130.2582919488186,3093.106583511027,3064.445839778927,3041.7309864581725,3023.3423854332736,3008.200235899563,2995.5569442869237,2984.8784785782864,2975.7731809715565,2967.9472758576585,2961.1760809249618,2955.2848146169595,2950.135464443022,2945.6175948423984,2941.641781414764,2938.1348358542973,2935.036276588306,2932.2956817885665,2929.870677689064,2927.7253911646544,2925.8292462050754,2924.156018308676,2922.683084538021,2921.3908235813465,2920.26213194608,2919.2820308791215,2918.437344767584,2917.7164363019688,2917.1089870480387,2916.6058145969037,2916.1987193718505,2915.8803556278176,2915.644122300121,2915.4840702282054,2927.7253911646544
26.499999999999996,4956.659404072275,3888.8371861104542,3533.556253230077,3356.4168876543295,3250.5390553890993,3180.2960010605507,3130.4190473303006,3093.273794888002,3064.6188559066145,3041.9093475371733,3023.5257526901723,3008.38835051969,2995.749602153651,2985.075514046723,2975.974456063771,2968.1526728479403,2961.385497119685,2955.4981585984137,2950.352653315877,2945.8385521825717,2941.8664357209177,2938.363119365267,2935.268124371458,2932.531031031745,2930.109467147679,2927.967560728298,2926.074736557134,2924.4047706594824,2922.9350404160073,2921.6459246709237,2920.5203199630823,2919.5432474767276,2918.70153146705,2917.983534443761,2917.378937759697,2916.878558774604,2916.474197673463,2916.158508475136,2915.9248898890996,2915.7673925450918,2927.967560728298
26.5,4956.659404072275,3888.8371861104542,3533.556253230077,3356.4168876543295,3250.5390553890993,3180.2960010605507,3130.4190473303006,3093.273794888002,3064.6188559066145,3041.9093475371733,3023.5257526901723,3008.38835051969,2995.749602153651,2985.075514046723,2975.974456063771,2968.1526728479403,2961.385497119685,2955.4981585984137,2950.352653315877,2945.8385521825717,2941.8664357209177,2938.363119365267,2935.268124371458,2932.531031031745,2930.109467147679,2927.967560728298,2926.074736557134,2924.4047706594824,2922.9350404160073,2921.6459246709237,2920.5203199630823,2919.5432474767276,2918.70153146705,2917.983534443761,2917.378937759691,2916.878558774604,2916.474197673463,2916.158508475136,2915.9248898890996,2915.7673925450918,2926.074736557134
26.6,4956.659404096222,3888.9223493031996,3533.6721831159653,3356.5499888241675,3250.6838908118425,3180.4498516306276,3130.580357453039,3093.4415895778625,3064.792481726165,3042.0883430746953,3023.7097779210103,3008.577145611281,2995.942962126916,2985.273272499602,2976.1764743336494,2968.3588325745727,2961.5956950096,2955.712302657917,2950.5706600898657,2946.0603446980044,2942.0919419344286,2938.592270977836,2935.500855914968,2932.7672791597365,2930.349170081721,2928.210657824183,2926.321167964558,2924.6544770551736,2923.1879627953135,2921.902004186118,2920.7794977993426,2919.8054647586373,2918.96672919002,2918.251653425828,2917.6499186100823,2917.15234187609,2916.7507231760464,2916.4377162990677,2916.206719735586,2916.051783913486,2926.321167964558
26.7,4956.6594041178505,3889.007783612657,3533.788487780566,3356.683526527423,3250.8292077039314,3180.604220132441,3130.742217058152,3093.6099621572066,3064.966711670147,3042.267967372856,3023.8944553064503,3008.766615239696,2996.137018160621,2985.471747781821,2976.3792295182816,2968.5657486672285,2961.806668116689,2955.927240209029,2950.789478068968,2946.282965581639,2942.31829313552,2938.8222836576538,2935.734464067969,2933.0044189031537,2930.589779101193,2928.454674939675,2926.568532789964,2924.905129731638,2923.441843783224,2922.1590541038013,2921.039657299579,2920.0686744358177,2919.2329295122468,2918.5207846874296,2917.921920900855,2917.427155064419,2917.02828690321,2916.717969983137,2916.489602582783,2916.3372349359142,2926.568532789964
26.8,4956.659404137397,3889.0934861597866,3533.9051633497893,3356.817496365002,3250.9750013282232,3180.7591015834105,3130.904620969514,3093.7789072879814,3065.141540258813,3042.4482148234583,3024.0797791187965,3008.95675356361,2996.3317643036457,2985.670933834696,2976.5827154527115,2968.7734148549735,2962.018410063696,2956.1429647673667,2951.0091006605567,2946.5064081310948,2942.545482510319,2939.0531504775695,2935.968941788041,2933.2424431022487,2930.831286926964,2928.699604674173,2926.8168235092658,2925.1567210393714,2923.6966756028523,2922.4170665178594,2921.3007904267374,2920.3328683387153,2919.5001241302457,2918.7909197898466,2918.1949360569333,2917.7029896271483,2917.3068800045003,2916.999260538266,2916.773529302492,2916.6237363448736,2926.8168235092658
26.9,4956.659404155067,3889.179454110254,3534.022206009868,3356.9518940063526,3251.121267021582,3180.9144910788577,3131.067564092097,3093.948419715789,3065.3169620982994,3042.629079906294,3024.265743720134,3009.147554833171,2996.527194697908,2985.8708246941733,2976.786926067956,2968.981824964198,2962.2309145721197,2956.3594699486666,2951.2295213733128,2946.7306657465765,2942.7735033488243,2939.2848646154744,2936.2042821390232,2933.4813447047463,2931.0736863885754,2928.9454397369745,2927.066032709483,2925.4092434410863,2923.952450590711,2922.6760336367756,2921.56288925962,2920.5980384148834,2919.7683048588697,2919.062050413919,2918.468955624076,2917.979836974047,2917.586493752882,2917.281579100007,2917.0584908925794,2916.911279000357,2927.066032709483
27.0,4956.659404171014,3889.2656846736145,3534.1396120061972,3357.0867151883867,3251.268000193581,3181.0703837906476,3131.231041410419,3094.118494268402,3065.4929718790463,3042.8105571873093,3024.4523435605174,3009.3390133881826,2996.7233035765316,2986.0714144888557,2976.9918553891675,2969.1909729168287,2962.4441754602385,2956.576749466679,2951.450733815282,2946.95573192884,2943.002349042783,2939.5174193522307,2936.4404782889133,2933.721116763718,2931.3169704220845,2929.192172945074,2927.316153086432,2925.6626895095173,2924.209161194535,2922.9359477814946,2921.8259459906694,2920.8641767266354,2920.0374636289575,2919.3341683577805,2918.74397126654,2918.257688634615,2917.867119542293,2917.564916926302,2917.3444784745066,2917.199853887255,2927.316153086432
27.1,4956.659404185478,3889.3521751024946,3534.2573776423155,3357.2219557139565,3251.415196324921,3181.2267749656594,3131.395047986953,3094.289125853959,3065.6695643741455,3042.992641317081,3024.6395731763314,3009.531123656387,2996.92008526212,2986.272697438267,2977.1974975337453,2969.4008527283727,2962.658186641193,2956.7947971313442,2951.672731691885,2947.181600277219,2943.2320130838034,2939.750808069701,2936.6775235078053,2933.96175243552,2931.561132067974,2929.439797220958,2927.567177442707,2925.9170519252507,2924.4667999710355,2923.1968013830883,2922.0899529235567,2921.131275448846,2920.3075924850273,2919.6072655344124,2919.0199747646952,2918.536536255683,2918.1487488854054,2917.8492653949957,2917.6314832910325,2917.4894521129922,2927.567177442707
